# Topologies for the library: topology_mining_and_Longxing_chip_3
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_3.index.csv
library,name,topology
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-718_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B00centroidB_A-35-0pc40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0178_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-31-B43_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0494_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B109D_A_B_C-33-0pc60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B011C_B_A-44-0o40_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B037C_D_B_A-38-1o_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_112_0127_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0149_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0083_0001_0002,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B004C_D_E_F_A_B-52-0p40_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0355_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0066_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0058_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_11_0022_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0356_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0412_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0474_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-48-939_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-735_0005,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-b790_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0005_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-37-1pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0057_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041C_D_A_B-40-0p80_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-51-D116_0002,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-732_0004,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B034B_C_A-35-1pc80_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-956_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0070_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0249_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0218_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0398_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-33-651_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0382_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-43-1pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0177_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-9_0004,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128B_A_C_D-45-3pcp40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-31-b793_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B02centroidA_B_C-33-0p80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_01_0224_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0151_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B013C_D_E_F_A_B-52-2o60_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B031E_C_A_B_D-42-2o_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B033C_B_A-33-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0361_0001_0002,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B035A_C_B-42-0pc60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-30-1p40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-363_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B11centroidA_E_D_C_B-48-0o40_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-34-C929_0005,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidA_B_C_D-43-1p40_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0064_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-47-1pc40_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B147C_B_A-36-2p60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateA_B_C_D-46-1pcp40_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B004E_D_C_A_B-49-0pc60_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B009C_A_B-58-0pc40_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007A_B_C-36-2pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0394_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B00centroidB_A-34-0pcp60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0266_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B000E_B_C_A_D-45-1o60_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B267C_D_A_B-33-0pcp80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B005A_B_C-37-0o_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-55-4pcp60_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0221_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041C_D_A_B-41-0pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A7B003E_G_B_A_C_D_F-61-1pcp80_0001,0a7b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-8_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_037_0229_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B050D_B_C_A-43-1pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041C_D_A_B-39-2pcp_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-64-1o80_0001,4h
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0457_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B031A_B_C-38-1pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0016_0001_0002,5a0b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-51-2pcp60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-46-1pc40_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0058_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidA_B_C_D-44-0o80_0001,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-b5_0004,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0179_0001_0002,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0019_0001_0002,5a0b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0238_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles4A0B00centroidB_C_A-52-2pcp_0001,4h
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-277_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128D_C_A_B-48-0pc40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_00_0505_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidD_C_A_B-39-0o40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-56-3o60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02centroidC_D_A_B-39-4p40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-51-1p40_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B01centroidA_B_C-32-3o_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13alternateA_B_E_C_D-58-2o60_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0002_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-b784_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_218_0027_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008A_B_C-36-0o_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-31-799_0002,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-537_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0416_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0415_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B00centroidA_B_C_D-41-1o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-219_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B063C_B_A-38-1o_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08ca-30-B125_0003,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-729_0004,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B150A_C_B_D-31-4p40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0142_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B033C_B_A-32-3pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-143_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B006E_D_A_B_C-42-2o60_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B063C_B_A-33-0o60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0204_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0310_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0223_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027A_B_C-44-3pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B11centroidA_E_D_C_B-56-2o60_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B01alternateD_C_A_B-48-0o40_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0219_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_11_0076_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0285_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0033_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B02centroidA_B-34-1pcp_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07alternateB_D_C_A-42-2o60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_040_0088_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B001C_B_D_A-48-0pc40_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0152_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B01centroidA_B_C-33-3pc_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0108_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-37-892_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0190_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B060B_A_C_F_E_D-47-1pc_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_033_0045_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0471_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-520_0001,1a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm12c-32-C843_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0327_0001_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-42-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0253_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B01alternateA_B_C-31-1pcp80_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-45-955_0004,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B042C_D_A_B-37-1pc60_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-39-C1365_0004,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B042C_B_A_D-36-2p40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0019_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0055_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-38-1pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-34-C358_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0445_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0029_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0374_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-44-4pc_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B04centroidA_B-34-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-43-b37_0003,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-008-30-b705_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039E_D_C_B_A-47-1p40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-147-32-b806_0004,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-32-C363_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidA_B_C_D-44-4pcp40_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0203_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041A_B_C_D-39-0pcp_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-005-32-677_0004,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-36-0o80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039E_D_C_B_A-41-0pcp_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-37-2o80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0302_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_09_0068_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_128_0423_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0500_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0002_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B184A_C_B-32-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-32-0o_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B009C_A_B-58-3o80_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067A_B_C_E_D-52-3pc60_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0116_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-163_0005,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0309_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0346_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0067_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B007B_A_D_C-48-1pc60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0164_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-43-2pcp80_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B051B_C_A-30-0p40_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0150_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-34-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0314_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0359_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0354_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B125B_A_C-30-3pc40_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_120_0011_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-42-C1560_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0445_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B029C_A_B-35-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0143_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_060_0459_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0057_0001_0002,4h
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-b631_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0102_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0190_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B04alternateA_B-35-0pc60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B00centroidA_B-35-0pc40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-005-31-b683_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0113_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_09_0361_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-46-1pc60_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0072_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_037_0256_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-45-0pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-30_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B162B_D_C_A-34-2o60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0079_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_09_0140_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036B_C_A-34-3o80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B049B_D_A_C-36-3o80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B000E_B_C_A_D-39-3p80_0001,1a4b
topology_mining_and_Longxing_chip_3,des_singl_1a4b-Nterm00c-45-D4_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-41-3p80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0054_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007C_B_A-32-2o40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-44-964_0004,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-45-0pc_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B10centroidA_B_C_D_E-52-1o40_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0129_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b606_0005,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0352_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_04_0275_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-35-909_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B04alternateC_D_E_A_B-48-0o80_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0317_0001_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_005_0002_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0308_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0033_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128B_A_C_D-42-1p_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B00centroidA_B_C_D-38-0o_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036A_C_B-33-1pc40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0041_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01ca-35-C288_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-B208_0005,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0053_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0295_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B120C_B_A-36-0o_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-962_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-42-4pc40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_05_0124_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B055D_C_A_B-43-0o_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059C_D_A_B-39-0o_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0133_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B13alternateA_B_C_D-38-2o40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-51-D100_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0006_0001_0002,5a0b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-767_0002,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-32-b662_0003,1a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08ca-32-C764_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_042_0359_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_055_0395_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-50-1o60_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_040_0467_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-30-b539_0004,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0394_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B029C_A_B-32-2o80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128D_C_A_B-45-0pc60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0390_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-007-31-b690_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0255_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-58-4pc40_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-45-2pcp40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-733_0005,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B004C_D_E_A_B-52-0p80_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B004C_A_B-32-2o40_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_3a0b-Nterm11c-34-A7_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0276_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B125C_A_B-32-1pc80_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B112A_B_D_C-35-2o60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027C_B_A-43-2p_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_055_0143_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b724_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0091_0001_0003,1a2b
